time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz
1.006278,90,11.60622,394.192,79.65325,-78.26668,1.808015,-0.08973657,9.585023,-3.893945,-1.02064,0.1091053
1.006278,91,8.880589,-24.02206,183.3528,149.0202,-12.82322,-0.5884145,-1.447903,0.4102403,-5.123347,-4.459808
1.006278,92,8.101793,105.2762,372.8631,-132.2785,7.902642,-0.3366708,5.773026,-1.006755,-2.673461,0.9865283
1.006278,93,9.010848,-16.73711,-137.3829,435.957,-9.290237,0.1851794,-0.3703495,-0.03070442,1.635537,-1.903141
1.006278,94,7.489303,-325.8237,252.8736,197.3049,-4.643219,-0.2569245,-8.091476,2.674917,-1.888046,-1.975599
1.006278,95,6.857381,186.4778,140.3109,423.8137,-8.267784,-0.02443377,3.528909,-0.5084554,-0.16298,-1.823506
1.006278,96,5.904663,-387.1613,-48.9052,157.9426,-3.554286,0.06131587,-9.013337,1.813453,0.3561689,-0.7989035
1.006278,97,10.72864,-108.4798,311.3992,-157.2871,8.386958,-0.375252,-6.19041,1.789689,-3.926904,1.851742
1.006278,98,5.581452,-348.8369,243.3555,-60.22744,1.694096,-0.2511365,-9.430376,1.775374,-1.375339,0.2986251
1.006278,99,6.660301,-131.5731,127.2657,135.4815,-9.661851,-0.4232039,-8.977126,2.768309,-2.753658,-3.186947
1.006278,100,2.693505,203.3619,-19.79014,-111.5727,6.256281,0.1091319,11.8166,-1.76921,0.2709371,2.021682
1.006278,101,12.05565,70.54562,-344.055,17.3988,-1.083957,0.4196042,10.48782,-1.171945,4.954416,-0.7201171
1.006278,102,7.970214,141.5951,167.6205,-446.0114,8.44293,-0.1242931,2.810968,-0.7729214,-0.9721425,2.193168
1.006278,103,21.37849,161.954,-129.0588,42.64055,-3.105773,0.6059914,13.21757,-15.25722,12.66976,-5.442535
1.006278,104,6.563089,368.5786,-71.08478,285.2929,-5.669858,0.05206958,7.176945,-1.394356,0.3353286,-1.079488
1.006278,105,18.76283,5.622568,37.08262,-154.6909,15.73799,-0.4029082,0.5026407,-0.800348,-7.390609,28.7741
1.006278,106,3.376068,-172.4747,-42.59848,40.02903,-3.328726,0.2716636,-14.37588,4.028909,0.8967004,-1.089463
1.006278,107,9.662031,239.6528,-399.2934,-162.2722,5.062093,0.2864008,7.319177,-1.733741,2.714671,0.701017
1.006278,108,1.22335,386.414,-84.67726,-163.1981,3.557449,0.09012222,8.818455,-0.4586777,0.1085485,0.07312836
1.006278,109,0.8869361,37.6613,250.8089,347.4506,-9.500633,-0.1818011,1.033514,-0.01000422,-0.1578212,-0.2294082
1.006278,110,5.006505,-163.2702,152.2473,193.0468,-8.937706,-0.2666686,-7.487188,1.14627,-1.30175,-2.155653
1.006278,111,9.315348,-408.2419,131.8649,38.04551,-0.7556305,-0.0646299,-9.540379,3.277858,-0.5887905,-0.3034694
1.006278,112,7.288535,-278.6984,-408.4648,-36.53277,1.037126,0.2506545,-8.880772,1.181234,1.790244,-0.02723813
